id,longitude,latitude,address,postcode,comments,status
3103,-1.530569,53.748486,Holme Well Road Leeds West Yorkshire,LS10 4TQ,"All working. 

However 3 of the 4 bays are I.C.Eed","['Available', 'Available', 'Available', 'Charging']"
3103,-1.530569,53.748486,Holme Well Road Leeds West Yorkshire,LS10 4TQ,Working. 4 charging points,"['Available', 'Available', 'Available', 'Charging']"
3103,-1.530569,53.748486,Holme Well Road Leeds West Yorkshire,LS10 4TQ,Working well :),"['Available', 'Available', 'Available', 'Charging']"
3103,-1.530569,53.748486,Holme Well Road Leeds West Yorkshire,LS10 4TQ,Charge and shop free service thanks Asda,"['Available', 'Available', 'Available', 'Charging']"
3103,-1.530569,53.748486,Holme Well Road Leeds West Yorkshire,LS10 4TQ,Nice and easy as it should be working all ok,"['Available', 'Available', 'Available', 'Charging']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,Back available now. Decent levels 100kW+,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,"BOTH chargers cordoned off due to building roof slipping. No access to these chargers for the foreseeable, despite still showing up as available.","['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,Around 115kW with 2 cars but only 2 stations so had to wait 20 mins for a slot.,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,"Chargered no issue, but only got 53kW max, so ended up here a lot longer than anticipated.","['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,"This scum bag parked his model 3 for 15mins to make a phone call while not charging while people were queueing.
Turns out it’s not just ICE drivers","['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,Rate dropped today but Tesla ranger came out and now back to normal.,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,45kW. Was another car at same time.,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,Slow charging  says I'll be here for an hour 🙄,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,Getting around 45KW max. (Nobody using other charger. ),"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,Best kept secret!,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,"Used this charger yesterday, decent speed of 75-90kwh.","['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,"Slow charge today, trickling in at 52kw","['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,Working fine.,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,"95kw peak rate, easy location to get to off M62, Starbucks etc in hotel. Only 2 stalls though.","['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,Great,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,charger in corner of car park. Pin on Tesla navigation is accurate. 130kw so getting max charge speed.,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,"Working, and quick charge.","['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,No only Tesla Vehicles,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,Do these work for none Tesla cars?,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,All good 👍,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,Hard to find! Drive past reception and turn left,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,All open & working. Just follow through to the back of the car park to find the chargers.,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,All Good,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,All fine. Cars charging on both stalls.,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,Up and running again,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,"Working again, all chargers in use","['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,Open again,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,Open again checked today,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,no access to site.  other CCS chargers nearby,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,Station temporarily closed due to COVID-19,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,Charging point 1A successful charge this morning,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,"CCS working on both points, however the Tesla supercharger is only working on 1 unit, seems like a cable issue.","['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,Not working,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,successful charge but still 64kw max,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,Won’t charge - Tesla Model X - Red Light in car,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,Can Other EVs Charge at this point?,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,124kW.,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,very slow charger and also very busy.  waited 40 mins and then had to charge for over an hour for half a charge.,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,low charging speed,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,"My first experience of Tesla Superchargers. Everything was fine, got from 18% to 90% in the time it took us to get a sandwich and a drink 👍","['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,Charged fine yesterday but only at 60kwh,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,Connectors working well,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,wont unlock,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,Working yesterday,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,Only getting 50kw across the two bays,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,Only getting maximum 31kw,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,Working great.,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,Quiet tonight. Both free. Other Teslas parked in car park. Bar has all changed and is now quite unpleasant. A loud chapel to lager and sport.,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,Works a treat!,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,ICE’d x2.... hotel staff less than helpful,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,"even though on my own, highest I could get was 93 (on both sides).  Rang it in to Tesla who have raised a ticket","['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,"Both fine, CCS cables on both","['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,Skip lorry parked in one bay. Loads of free spaces elsewhere,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,if any of you good Tesla people have the chademo adapter there are are two Alfa power rapids nearby. This supercharger does indeed get busy.,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,"Charging at 64 kW, with another model S charging at the same time. Lucky to get in, been checking all day and it’s been busy non-stop.","['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,Slow supercharging on 1b,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,fixed as of 5/9/18,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,1b now working. Tesla confirmed repair and I've tried it,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,1B very slow. reported to Tesla,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,Reported connector issue on B charger again as still not fixed. Charge fluctuating and really slow. A charger works fine.,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,1b charger pulsing 6-26 kw. Reported 19/8.,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,116kw,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,Really slow today!!,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,Not feeling and fast tonight. 300mi/hr,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,Nice fast charge today.,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,"There are 2 chargers in this place. A little hard to find at the back of the hotel. Sometimes it’s a little slow as it peaks 60kwh, no matter your charge level.","['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,100kw and both bays free,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,Can you charge a nine Tesla on this charger,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3364,-1.585622,53.732774,Capitol Boulevard Leeds West Yorkshire,LS27 0TS,Successful fast charge last night. Short wait for free charge point.,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3578,-1.543625,53.802263,5 Merrion Way Leeds West Yorkshire,LS2 8BT,Price now 0.55p per kW/h,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3578,-1.543625,53.802263,5 Merrion Way Leeds West Yorkshire,LS2 8BT,"Overnight charge £10 plus parking charge 
Good clean car park","['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3578,-1.543625,53.802263,5 Merrion Way Leeds West Yorkshire,LS2 8BT,Now needs a Citicharge app to charge - works fine.,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3578,-1.543625,53.802263,5 Merrion Way Leeds West Yorkshire,LS2 8BT,Charged 50% in 8 hours only pulling 3kW,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3578,-1.543625,53.802263,5 Merrion Way Leeds West Yorkshire,LS2 8BT,Late a at night took me 20 mins to find the right slot to scan the card to start the charge. Very poor and confusing  layout of instructions.,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3578,-1.543625,53.802263,5 Merrion Way Leeds West Yorkshire,LS2 8BT,"Measurement is way off. Charged for 34.22kWh. But capacity in vehicle as I drove of only 23.1kWh, suspect I got not much more than 10 kWh so that's turned out very expensive. £8.60 charge. 4 hours park costs£10.50. sadly I was there an extra 30 minutes over the four, paid £13 for the up-to-6 hour rate. Other user couldn't get the system to work to register his ticket. I joked with him that worst case he'd get no charge for the electric, but I sense I may have paid his bill too, and who knows how many other vehicles it's charged!!! Other car parks with chargers are available nearby, give them a try ahead of using this as last resort. Unit I used turned out to be unlucky number 7. Units 5 & 6 were giving the other user grief. Nice idea but system really needs a full overhaul.","['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3578,-1.543625,53.802263,5 Merrion Way Leeds West Yorkshire,LS2 8BT,Charging at 2kw so not very quick. Had to get a ticket from machine (booked parking online) but informed it will be refunded minus charge costs on exit.,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3578,-1.543625,53.802263,5 Merrion Way Leeds West Yorkshire,LS2 8BT,Process was very simple and many chargers were available. Although I didn't monitor closely I very much doubt I was getting the 7KW/H claimed. It felt more like 3 and was definitely a lot slower than my home charger of the same rate.,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3578,-1.543625,53.802263,5 Merrion Way Leeds West Yorkshire,LS2 8BT,"A bit pricey but efficient, if you can find the bay. Be helpful if chargers we signed from entrance","['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3578,-1.543625,53.802263,5 Merrion Way Leeds West Yorkshire,LS2 8BT,Fantastic set up here really impressed,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3578,-1.543625,53.802263,5 Merrion Way Leeds West Yorkshire,LS2 8BT,Disappointing today. Did not give 7kw. Machine claimed 7.7kw but after 4 hours added only about 10kw. Another used warned me the rapid here have locked the cable in for over an hour for previous user and charged 2x £29 and still refused to connect.,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3578,-1.543625,53.802263,5 Merrion Way Leeds West Yorkshire,LS2 8BT,Turn up. plug in. present parking card at machine near bay 1 and walk away. the charge cost is then added to your parking ticket. Awesome.,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3578,-1.543625,53.802263,5 Merrion Way Leeds West Yorkshire,LS2 8BT,Successful Charge,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3578,-1.543625,53.802263,5 Merrion Way Leeds West Yorkshire,LS2 8BT,Successful charge,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3578,-1.543625,53.802263,5 Merrion Way Leeds West Yorkshire,LS2 8BT,"Clear instructions, and charging is added to your parking charge so no apps or anything required beside paying for parking with a debit card. How it should be done!","['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3578,-1.543625,53.802263,5 Merrion Way Leeds West Yorkshire,LS2 8BT,"What a fantastic set of charge points! 13 posts, plus two rapids and three Tesla bays. As other comments have said, go up the entrance ramp to floor one, up again to two then down to zero. Lots of lovely green lighting greets you. Clear charging instructions made hooking up a breeze. Been parked for about three hours and charging and parking cost £10 ish.","['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3578,-1.543625,53.802263,5 Merrion Way Leeds West Yorkshire,LS2 8BT,Great facility. Fully charged on my return.,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3578,-1.543625,53.802263,5 Merrion Way Leeds West Yorkshire,LS2 8BT,"Located on Floor 0, go down a floor as you enter car park.
Overcharged, states 25p kWh, charged me £2.60 for approx. 5kWh.","['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3578,-1.543625,53.802263,5 Merrion Way Leeds West Yorkshire,LS2 8BT,Thanks for the pricing info! We've now updated this point to help other EV users.,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3578,-1.543625,53.802263,5 Merrion Way Leeds West Yorkshire,LS2 8BT,25p/kW,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3578,-1.543625,53.802263,5 Merrion Way Leeds West Yorkshire,LS2 8BT,working fine. Didn't seem to get charged when paying for parking!,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3578,-1.543625,53.802263,5 Merrion Way Leeds West Yorkshire,LS2 8BT,All 13 machines now working (plus the three tesla ones opposite). No card or app required. Pay for charging and parking,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3578,-1.543625,53.802263,5 Merrion Way Leeds West Yorkshire,LS2 8BT,Interesting device,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
3578,-1.543625,53.802263,5 Merrion Way Leeds West Yorkshire,LS2 8BT,Thanks for this information. The devices at this location have been updated.,"['Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status', 'Unknown status']"
